INT_SQFT,DATE_SALE,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,DATE_BUILD,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,SALES_PRICE,AREA_UNIQUE,AGE
1217,2010,123,2,1,4,Partial,1,1987,House,NoSeWa,Gravel,RM,10718100,Chrompet,23
579,2011,88,1,1,2,Family,0,1981,House,AllPub,Gravel,RH,5709500,Karapakkam,30
2289,2008,66,4,2,6,Family,0,1963,Commercial,NoSeWa,Gravel,RM,18576840,KK_Nagar,45
1023,2009,67,1,1,3,Adjland,1,1992,Others,NoSeWa,Paved,I,9012665,Adayar,17
807,2011,59,1,1,3,Normal_sale,1,1976,Others,NoSeWa,Paved,RM,9330090,Chrompet,35
1972,2007,141,3,2,5,Family,0,1983,House,AllPub,Gravel,RM,11475260,Velachery,24
1606,2013,160,1,1,4,Normal_sale,0,1969,House,ELO,No Access,RM,11455900,Anna_Nagar,44
1908,2007,30,2,1,5,Partial,0,1988,Commercial,ELO,Paved,RL,20398010,T_Nagar,19
741,2014,32,1,1,2,Abnormal,0,1987,Commercial,ELO,No Access,RH,8258600,Chrompet,27
1504,2014,146,1,1,4,Partial,1,1988,Commercial,ELO,No Access,RH,16595430,T_Nagar,26
1121,2007,44,1,1,3,Adjland,0,2001,House,ELO,No Access,RH,7161000,Chrompet,6
1979,2011,80,2,1,5,Family,1,2002,House,ELO,No Access,RL,12952300,Anna_Nagar,9
1105,2011,137,1,1,3,Adjland,1,2007,Commercial,AllPub,No Access,I,8936750,Karapakkam,4
1528,2007,176,2,1,4,Family,0,2004,Others,ELO,Gravel,A,7085950,Velachery,3
1712,2008,51,1,1,4,Abnormal,1,1984,Others,NoSeWa,No Access,RH,12498810,Anna_Nagar,24
802,2013,3,1,1,3,Normal_sale,0,2004,Others,ELO,Gravel,RL,8022740,Chrompet,9
1418,2011,175,2,2,4,Normal_sale,1,1976,Others,NoSeWa,No Access,C,6555750,Karapakkam,35
1061,2013,147,1,1,3,Normal_sale,1,1995,House,NoSeWa,Gravel,RM,10157300,Chrompet,18
2258,2009,52,4,2,6,Normal_sale,0,1994,Commercial,NoSeWa,Paved,RL,17346200,KK_Nagar,15
1868,2009,26,3,2,5,Abnormal,1,2003,Others,AllPub,Gravel,RL,12043540,KK_Nagar,6
1713,2010,150,1,1,4,Adjland,0,1993,Others,AllPub,No Access,RL,12733640,T_Nagar,17
886,2012,153,1,1,3,Partial,0,1996,Commercial,NoSeWa,Paved,RH,10354350,Chrompet,16
980,2010,148,1,1,3,Abnormal,0,1983,Others,NoSeWa,Paved,RH,6184500,Karapakkam,27
1916,2011,15,2,1,5,Normal_sale,1,1977,Commercial,AllPub,Gravel,RM,23407860,Anna_Nagar,34
2079,2011,112,3,2,5,Adjland,0,1979,Commercial,NoSeWa,Gravel,RM,17593940,KK_Nagar,32
1377,2011,112,2,2,4,Normal_sale,0,1984,House,ELO,Paved,I,6100250,Karapakkam,27
1568,2012,142,2,2,4,Family,1,1970,House,ELO,Gravel,I,7814500,Karapakkam,42
1210,2007,95,2,2,4,Adjland,1,1989,Others,NoSeWa,Paved,RH,11226950,Adayar,18
1179,2010,153,1,1,3,Adjland,0,1987,House,AllPub,No Access,I,5874250,Karapakkam,23
822,2007,30,1,1,3,Abnormal,1,1975,House,NoSeWa,Gravel,RM,9688485,Adayar,32
1235,2014,177,2,1,4,Adjland,0,2003,House,ELO,No Access,RH,7999200,Chrompet,11
1735,2009,116,1,1,4,Adjland,1,1975,Commercial,NoSeWa,Gravel,RM,21770500,T_Nagar,34
794,2015,160,1,1,2,Family,0,1979,House,AllPub,Gravel,RH,6762300,Chrompet,36
1979,2012,61,2,1,5,Abnormal,1,1971,Commercial,NoSeWa,Paved,RL,22726060,T_Nagar,41
1641,2013,163,1,1,4,Normal_sale,1,1997,Others,NoSeWa,Paved,RL,13255480,T_Nagar,16
1718,2005,57,2,1,4,Family,0,1969,Commercial,AllPub,No Access,A,11913820,Velachery,36
1863,2012,188,2,1,5,Family,0,1991,Others,NoSeWa,Gravel,RL,13912330,T_Nagar,21
1849,2007,144,2,1,5,Normal_sale,1,1981,Commercial,AllPub,Paved,RH,21104380,Anna_Nagar,26
1528,2011,143,2,1,4,Adjland,0,1963,Others,AllPub,No Access,C,7882680,Velachery,48
1979,2011,171,2,1,5,Partial,1,2003,Others,AllPub,Paved,RH,14657040,Anna_Nagar,8
1278,2008,34,2,1,4,Abnormal,0,1988,Others,NoSeWa,Gravel,RL,10573610,Chrompet,20
2459,2011,186,4,2,6,Abnormal,1,1993,House,NoSeWa,Paved,RH,11716760,KK_Nagar,18
1757,2011,113,1,1,4,Family,0,2003,Others,NoSeWa,Paved,RM,13635670,Anna_Nagar,8
1995,2013,121,2,1,5,Family,1,1995,Others,NoSeWa,No Access,RH,13923340,Anna_Nagar,18
2205,2010,74,3,2,5,Abnormal,0,1991,Commercial,AllPub,Paved,RH,16473460,KK_Nagar,19
709,2010,112,1,1,2,Adjland,0,1981,Commercial,AllPub,Gravel,RM,11230600,Chrompet,29
685,2012,39,1,1,2,Normal_sale,1,1984,Others,AllPub,Gravel,A,6980335,Adayar,28
1690,2012,98,1,1,4,Adjland,0,1996,Commercial,NoSeWa,No Access,RM,19260550,Anna_Nagar,16
786,2008,156,1,1,2,Family,0,1964,House,NoSeWa,Paved,RH,7044865,Adayar,44
1136,2009,139,1,1,3,Family,0,2005,House,NoSeWa,Paved,RL,8655900,Chrompet,4
1012,2011,139,1,1,3,Abnormal,1,1997,Others,ELO,Gravel,I,6986750,Karapakkam,14
1198,2009,41,1,1,3,Abnormal,1,2000,Commercial,ELO,No Access,RL,13891800,Chrompet,9
1152,2010,78,1,1,3,Normal_sale,1,1998,House,ELO,No Access,RH,6340500,Karapakkam,12
1034,2011,58,1,1,3,Abnormal,0,1983,Commercial,NoSeWa,No Access,RM,12053400,Chrompet,28
2273,2008,121,4,2,6,Abnormal,0,1963,House,AllPub,Gravel,RL,11950520,KK_Nagar,45
956,2009,163,1,1,3,Adjland,0,1978,Others,AllPub,Gravel,RM,9892670,Chrompet,31
939,2007,88,1,1,3,Adjland,0,1978,Others,ELO,Gravel,I,8116455,Adayar,29
1938,2011,116,3,2,5,Family,0,1990,House,NoSeWa,Paved,RM,10161000,KK_Nagar,21
1920,2012,166,2,1,5,Abnormal,0,1966,Others,ELO,Gravel,RL,14488580,T_Nagar,46
525,2012,195,1,1,2,Family,0,1982,House,NoSeWa,Paved,RL,4980250,Karapakkam,30
653,2007,119,1,1,2,Family,1,1974,House,NoSeWa,Gravel,A,6059010,Adayar,33
1700,2011,120,1,1,4,Adjland,1,1968,Commercial,NoSeWa,Paved,RH,19125010,Anna_Nagar,43
1589,2011,158,2,2,4,Family,1,2005,Others,NoSeWa,No Access,C,7270375,Karapakkam,6
1829,2010,118,3,2,5,Family,0,2000,Commercial,AllPub,No Access,C,12774630,Velachery,10
731,2011,191,1,1,2,Adjland,1,1993,House,NoSeWa,No Access,RL,7995545,Adayar,18
1911,2007,9,2,1,5,Family,0,1962,House,NoSeWa,No Access,RH,11121130,Anna_Nagar,45
1239,2014,143,2,1,4,Adjland,1,1993,Others,NoSeWa,No Access,RL,10335130,Chrompet,21
508,2011,108,1,1,2,Family,1,2000,House,NoSeWa,Gravel,A,3944500,Karapakkam,11
893,2009,174,1,1,3,Partial,0,1993,House,NoSeWa,Paved,RM,8032400,Chrompet,16
1050,2011,157,1,1,3,Abnormal,0,1973,House,NoSeWa,No Access,RL,7734500,Chrompet,38
1078,2007,106,1,1,3,Family,0,1967,Commercial,NoSeWa,Gravel,I,12508550,Adayar,40
1170,2008,73,1,1,3,Adjland,1,1974,Commercial,NoSeWa,Paved,I,13926830,Adayar,34
706,2009,61,1,1,2,Normal_sale,0,1972,Others,AllPub,No Access,A,4828750,Adayar,37
1057,2011,49,1,1,3,Partial,0,2005,Others,NoSeWa,No Access,A,3968625,Karapakkam,6
2202,2008,91,3,2,5,Abnormal,0,1983,Commercial,NoSeWa,Paved,RH,16152680,KK_Nagar,25
1068,2008,194,1,1,3,Partial,0,1972,Commercial,ELO,Gravel,RM,13426800,Chrompet,36
1954,2009,154,2,1,5,Adjland,1,1993,House,NoSeWa,Paved,RM,14885280,T_Nagar,16
1022,2008,195,1,1,3,Normal_sale,1,2003,Commercial,NoSeWa,Paved,A,11294655,Adayar,5
803,2013,41,1,1,3,Abnormal,0,1958,Others,NoSeWa,No Access,RH,6822110,Chrompet,55
1509,2005,60,2,1,4,Adjland,1,1972,Others,AllPub,Paved,C,9318600,Velachery,33
1735,2008,159,2,1,4,Family,1,1997,House,AllPub,Paved,RH,9593020,Velachery,11
730,2009,142,1,1,2,Adjland,1,1987,Commercial,NoSeWa,Gravel,RH,10706200,Chrompet,22
1781,2013,50,1,1,4,Adjland,0,1993,Others,NoSeWa,Paved,RL,13580180,T_Nagar,20
1899,2010,34,3,2,5,Abnormal,1,1973,Others,NoSeWa,Gravel,RM,12450610,Velachery,37
1136,2014,148,1,1,3,Family,0,1984,Others,NoSeWa,No Access,RL,8578170,Chrompet,30
2172,2011,134,3,2,5,Family,1,1996,Others,NoSeWa,Paved,RM,13027180,KK_Nagar,15
2451,2008,74,4,2,6,Abnormal,1,1974,Commercial,AllPub,Paved,RL,19807800,KK_Nagar,34
1834,2004,142,3,2,5,Partial,0,1960,Commercial,NoSeWa,No Access,RH,13746750,Velachery,44
1609,2009,12,2,1,4,Partial,0,1972,House,ELO,Paved,RL,8755610,Velachery,37
2084,2010,24,3,2,5,Partial,1,1963,Commercial,AllPub,Gravel,RM,18098940,KK_Nagar,47
936,2010,110,1,1,3,Partial,1,1981,Others,AllPub,Gravel,C,8487780,Adayar,29
1533,2007,70,1,1,4,Adjland,1,1985,Others,NoSeWa,Gravel,RM,14560920,Anna_Nagar,22
841,2013,190,1,1,3,Family,0,1980,Commercial,AllPub,No Access,RM,10937450,Chrompet,33
1083,2012,138,1,1,3,Family,0,1966,Others,AllPub,No Access,RL,8642060,Chrompet,46
1276,2007,98,2,1,4,Abnormal,1,2002,Others,NoSeWa,No Access,RH,9615620,Chrompet,5
974,2013,37,1,1,3,Partial,0,1989,Commercial,NoSeWa,Paved,RL,11812650,Chrompet,24
827,2008,52,1,1,3,Abnormal,0,1982,Others,ELO,Gravel,A,6348535,Adayar,26
1159,2012,106,1,1,3,Normal_sale,1,1974,Others,AllPub,No Access,RH,9051580,Chrompet,38
849,2010,198,1,1,2,Family,1,1999,Commercial,NoSeWa,Paved,RM,9467250,Karapakkam,11
960,2010,116,1,1,3,Abnormal,0,1965,Others,ELO,Paved,RH,7968450,Chrompet,45
1928,2010,186,3,2,5,Abnormal,1,1995,Commercial,NoSeWa,No Access,C,14686020,Velachery,15
715,2008,39,1,1,2,Normal_sale,1,1992,House,NoSeWa,No Access,RL,7300250,Chrompet,16
1201,2010,104,1,1,3,Partial,0,1987,Others,AllPub,Gravel,RM,8291375,Karapakkam,23
668,2007,128,1,1,2,Normal_sale,0,1973,House,ELO,Gravel,A,5076885,Adayar,34
1206,2011,93,2,2,4,Abnormal,0,1972,Others,ELO,Paved,C,8399365,Adayar,39
1694,2010,32,2,1,4,Partial,0,1976,Commercial,AllPub,Gravel,RM,14868160,Velachery,34
1656,2013,87,1,1,4,Normal_sale,0,1969,House,NoSeWa,Gravel,RM,12917000,Anna_Nagar,44
964,2013,52,1,1,3,Family,1,1987,Others,NoSeWa,Paved,RL,9052280,Chrompet,26
951,2009,118,1,1,3,Normal_sale,1,1984,Others,NoSeWa,No Access,RL,9364825,Adayar,25
1973,2007,63,3,2,5,Normal_sale,1,1977,Commercial,NoSeWa,Gravel,RM,18179660,Velachery,30
1822,2007,140,3,2,5,Partial,0,1996,Commercial,AllPub,No Access,RH,13901150,Velachery,11
721,2010,47,1,1,2,Normal_sale,1,1979,Others,NoSeWa,Paved,I,5710375,Karapakkam,31
588,2011,58,1,1,2,Normal_sale,1,1969,House,AllPub,Gravel,I,6189750,Karapakkam,42
1036,2007,115,1,1,3,Abnormal,1,1990,Others,NoSeWa,Paved,RL,10233215,Adayar,17
647,2011,10,1,1,2,Adjland,1,1999,House,AllPub,Gravel,A,4971250,Karapakkam,12
838,2007,136,1,1,3,Family,1,1994,House,ELO,Paved,RM,8689250,Chrompet,13
1048,2008,165,1,1,3,Family,1,1970,House,ELO,No Access,RM,9531325,Adayar,38
2383,2011,181,4,2,6,Adjland,1,1982,Commercial,NoSeWa,Paved,RL,19642900,KK_Nagar,29
820,2013,116,1,1,3,Family,0,1984,House,NoSeWa,Gravel,RH,7451850,Chrompet,29
752,2011,132,1,1,2,Family,1,1987,House,NoSeWa,Gravel,I,5734000,Karapakkam,24
1923,2012,39,2,1,5,Adjland,0,1978,House,AllPub,No Access,RL,13133030,T_Nagar,34
2000,2006,130,3,2,5,Adjland,0,2001,Commercial,NoSeWa,Paved,I,15108770,Velachery,5
1412,2012,107,2,2,4,Abnormal,0,1998,Commercial,NoSeWa,No Access,I,9671750,Karapakkam,14
979,2014,21,1,1,3,Adjland,1,1986,Others,AllPub,Gravel,RL,10173430,Chrompet,28
961,2008,141,1,1,3,Adjland,0,1984,House,ELO,Paved,RL,8326585,Adayar,24
1297,2011,175,1,1,3,Adjland,0,1986,Commercial,NoSeWa,Gravel,I,9896250,Karapakkam,25
714,2010,71,1,1,2,Family,1,1999,Others,ELO,No Access,RH,5736500,Karapakkam,11
1505,2007,96,2,1,4,Partial,1,1985,Commercial,ELO,No Access,I,12368750,Velachery,22
812,2011,145,1,1,3,Adjland,0,1993,House,NoSeWa,Paved,RM,8600300,Chrompet,18
701,2008,102,1,1,2,Family,0,1999,Commercial,ELO,No Access,RL,8389450,Chrompet,9
1068,2006,141,1,1,3,Normal_sale,0,1999,House,ELO,Gravel,RL,9085400,Chrompet,7
1521,2006,168,2,1,4,Adjland,0,1984,House,NoSeWa,No Access,RM,8564170,Velachery,22
1572,2014,113,1,1,4,Normal_sale,1,1977,House,NoSeWa,No Access,RL,11447880,Anna_Nagar,37
901,2013,174,1,1,3,Normal_sale,0,1980,House,NoSeWa,Gravel,RM,8704550,Chrompet,33
1782,2009,193,2,1,4,Partial,1,2000,House,NoSeWa,Gravel,RL,10851750,Velachery,9
1165,2008,184,1,1,3,Normal_sale,0,1983,Commercial,NoSeWa,No Access,RL,12492250,Chrompet,25
698,2008,82,1,1,2,Family,0,1978,Others,NoSeWa,No Access,C,4770810,Adayar,30
1904,2007,57,2,1,5,Adjland,1,2000,House,NoSeWa,Gravel,RM,14956290,T_Nagar,7
1640,2008,182,1,1,4,Adjland,0,1961,Commercial,NoSeWa,Paved,RM,19536370,Anna_Nagar,47
1282,2010,17,1,1,3,Adjland,1,1976,House,NoSeWa,Paved,A,5813750,Karapakkam,34
1508,2011,44,2,1,4,Partial,1,1980,Others,AllPub,Gravel,RM,11164340,KK_Nagar,31
1803,2011,56,2,1,5,Partial,1,1975,Commercial,NoSeWa,No Access,RM,20626490,T_Nagar,36
1200,2007,69,1,1,3,Partial,1,1979,Others,NoSeWa,No Access,RM,10291500,Chrompet,28
1743,2006,197,1,1,4,Abnormal,0,2003,Commercial,ELO,Gravel,RM,19954710,T_Nagar,3
1325,2010,143,1,1,3,Abnormal,0,1993,House,NoSeWa,Paved,RM,8677460,KK_Nagar,17
1569,2008,40,2,1,4,Partial,1,1960,Others,NoSeWa,Gravel,A,8937320,Velachery,48
1524,2011,134,2,2,4,Adjland,0,1991,House,ELO,No Access,C,5412500,Karapakkam,20
802,2010,67,1,1,3,Adjland,0,1965,Commercial,NoSeWa,Paved,RH,9787650,Chrompet,45
1968,2011,136,2,1,5,Family,1,1963,Commercial,AllPub,Paved,RL,22579530,Anna_Nagar,48
1693,2005,134,2,1,4,Normal_sale,1,1969,Others,ELO,Paved,A,8168160,Velachery,36
1071,2011,94,1,1,3,Normal_sale,0,1987,House,AllPub,Paved,RH,6478250,Karapakkam,24
1016,2010,87,1,1,3,Abnormal,0,1978,Others,ELO,Paved,RL,8896420,Chrompet,32
1500,2007,138,2,1,4,Adjland,1,1955,House,NoSeWa,No Access,I,7686500,Velachery,52
2491,2008,137,4,2,6,Partial,1,1963,Commercial,AllPub,Paved,RM,20016180,KK_Nagar,45
1704,2007,154,2,1,4,Normal_sale,0,1971,Others,NoSeWa,Paved,RH,9810880,Velachery,36
1178,2012,82,1,1,3,Family,1,2005,Commercial,ELO,No Access,RH,12718400,Chrompet,7
1473,2010,185,2,2,4,Abnormal,1,1976,Commercial,ELO,Gravel,I,12083500,Karapakkam,34
1169,2010,136,1,1,3,Abnormal,0,2002,Commercial,NoSeWa,Paved,A,7203000,Karapakkam,8
1569,2011,191,1,1,4,Partial,0,2001,Commercial,AllPub,Gravel,RL,18316390,T_Nagar,10
958,2007,119,1,1,3,Partial,0,1967,Commercial,ELO,No Access,RH,10001300,Chrompet,40
1583,2010,9,2,1,4,Abnormal,0,2000,House,AllPub,Paved,RM,9588000,KK_Nagar,10
1956,2008,98,3,2,5,Family,1,1993,Others,ELO,No Access,A,8676350,Velachery,15
714,2014,105,1,1,2,Normal_sale,1,2004,Others,NoSeWa,Gravel,RM,9691680,Chrompet,10
1005,2008,196,1,1,3,Normal_sale,1,2003,Commercial,NoSeWa,Paved,RM,13449750,Chrompet,5
1638,2012,6,1,1,4,Abnormal,0,1980,House,NoSeWa,Paved,RM,12161870,Anna_Nagar,32
1653,2010,98,1,1,4,Abnormal,1,2000,House,AllPub,Gravel,RL,13547020,T_Nagar,10
1950,2008,48,2,1,5,Normal_sale,0,1962,Others,NoSeWa,No Access,RM,14034060,Anna_Nagar,46
1337,2011,85,2,1,4,Abnormal,1,2003,House,NoSeWa,Paved,RH,8754980,KK_Nagar,8
1561,2007,144,2,1,4,Adjland,1,1961,Others,ELO,Paved,A,8429640,Velachery,46
1517,2010,64,1,1,4,Normal_sale,0,2002,Commercial,AllPub,Gravel,RL,18076450,Anna_Nagar,8
1562,2009,11,2,1,4,Abnormal,1,2001,House,NoSeWa,Paved,RM,9941220,Velachery,8
991,2014,114,1,1,3,Abnormal,0,1965,Others,AllPub,Paved,RL,8688420,Chrompet,49
1737,2004,175,2,1,4,Partial,0,1996,House,NoSeWa,Gravel,RL,9341570,Velachery,8
2335,2009,142,4,2,6,Abnormal,1,1987,Commercial,NoSeWa,Gravel,RH,18758320,KK_Nagar,22
1946,2011,90,2,1,5,Partial,1,1966,Others,ELO,No Access,RM,14556550,Anna_Nagar,45
883,2012,196,1,1,3,Adjland,0,1972,House,NoSeWa,Paved,RL,7975350,Chrompet,40
1867,2008,14,2,1,5,Partial,0,1985,House,NoSeWa,Gravel,RH,11713120,Anna_Nagar,23
870,2014,131,1,1,3,Partial,1,1998,Others,ELO,Gravel,RL,9198650,Chrompet,16
1032,2008,33,1,1,3,Family,1,1999,Others,ELO,Paved,RM,10514440,Chrompet,9
785,2011,109,1,1,2,Partial,1,1979,Commercial,NoSeWa,No Access,C,8889360,Adayar,32
852,2010,55,1,1,3,Partial,1,1979,Commercial,ELO,Gravel,C,10644170,Adayar,31
1650,2014,159,1,1,4,Abnormal,0,2003,Others,ELO,Paved,RH,11879730,Anna_Nagar,11
1831,2006,64,3,2,5,Partial,1,1975,House,ELO,Gravel,RL,10849240,Velachery,31
1509,2009,111,1,1,4,Adjland,0,1974,House,AllPub,No Access,RH,10504060,T_Nagar,35
1149,2011,36,1,1,3,Partial,0,2003,House,ELO,Gravel,RM,9182700,Chrompet,8
1402,2010,70,2,1,4,Adjland,1,1997,House,AllPub,Gravel,RM,10960120,KK_Nagar,13
1781,2013,0,1,1,4,Adjland,0,2008,House,NoSeWa,Gravel,RL,12968400,Anna_Nagar,5
1604,2008,68,1,1,4,Partial,0,1969,Commercial,NoSeWa,Paved,RL,18096490,T_Nagar,39
1616,2013,76,1,1,4,Adjland,1,1988,Others,NoSeWa,Paved,RM,14673210,Anna_Nagar,25
1015,2009,25,1,1,3,Normal_sale,0,2002,House,NoSeWa,No Access,RM,8394250,Chrompet,7
1941,2005,85,3,2,5,Abnormal,1,1987,House,ELO,No Access,RH,10094760,Velachery,18
1650,2010,110,2,2,4,Partial,1,1980,Others,AllPub,Gravel,I,9288000,Karapakkam,30
1908,2004,144,3,2,5,Partial,1,1986,Commercial,NoSeWa,No Access,RM,16222200,Velachery,18
1357,2011,34,2,2,4,Abnormal,0,2005,Commercial,NoSeWa,Paved,RL,11199750,Karapakkam,6
1634,2005,198,2,1,4,Normal_sale,1,2006,House,ELO,No Access,RH,8977940,Velachery,-1
1656,2009,53,2,1,4,Adjland,0,1976,Commercial,NoSeWa,Paved,RH,13470470,Velachery,33
1002,2009,132,1,1,3,Adjland,1,1996,Others,NoSeWa,Paved,RH,9295440,Chrompet,13
670,2011,198,1,1,2,Adjland,0,1971,Commercial,NoSeWa,Gravel,A,5698250,Karapakkam,40
1355,2009,58,2,1,4,Family,0,1995,Commercial,NoSeWa,Gravel,RM,12997440,KK_Nagar,14
2225,2008,65,4,2,6,Partial,0,1999,House,NoSeWa,Paved,RH,10311140,KK_Nagar,9
1677,2012,119,1,1,4,Partial,1,1979,House,NoSeWa,No Access,RH,11370800,Anna_Nagar,33
2453,2010,165,4,2,6,Family,1,1973,Others,AllPub,Paved,RL,13866780,KK_Nagar,37
1248,2011,157,2,2,4,Normal_sale,0,1987,Others,AllPub,Paved,RM,11051205,Adayar,24
854,2010,54,1,1,3,Normal_sale,1,1964,Commercial,NoSeWa,Gravel,RH,11941410,Adayar,46
704,2009,43,1,1,2,Abnormal,0,1984,House,AllPub,Gravel,RM,8209450,Chrompet,25
525,2011,21,1,1,2,Adjland,0,1998,Others,NoSeWa,No Access,A,3081375,Karapakkam,13
1837,2005,20,3,2,5,Adjland,0,1971,House,NoSeWa,No Access,RM,10206440,Velachery,34
813,2008,107,1,1,3,Partial,1,1985,Commercial,NoSeWa,Paved,RH,10512050,Chrompet,23
1246,2009,83,1,1,3,Normal_sale,1,1994,Commercial,NoSeWa,No Access,A,8102500,Karapakkam,15
1410,2010,19,2,1,4,Normal_sale,1,2003,House,NoSeWa,Gravel,RL,9822520,KK_Nagar,7
1710,2009,59,1,1,4,Partial,0,2001,House,ELO,No Access,RL,10771100,Anna_Nagar,8
867,2007,139,1,1,3,Normal_sale,0,1964,Commercial,NoSeWa,No Access,RM,10994200,Chrompet,43
1721,2006,171,1,1,4,Abnormal,0,1991,Others,ELO,No Access,RH,11327800,Anna_Nagar,15
1623,2008,183,1,1,4,Adjland,1,2004,House,AllPub,No Access,RM,12929130,Anna_Nagar,4
1684,2013,5,1,1,4,Adjland,1,1988,House,NoSeWa,Paved,RL,12606890,Anna_Nagar,25
1671,2011,20,1,1,4,Family,1,1971,Commercial,NoSeWa,No Access,RH,18568580,Anna_Nagar,40
1279,2007,56,2,1,4,Family,1,1988,Others,ELO,No Access,RH,9313330,Chrompet,19
1737,2010,173,2,1,4,Adjland,0,1990,Commercial,NoSeWa,Paved,RM,15246580,KK_Nagar,20
1719,2012,62,1,1,4,Adjland,0,2001,Commercial,NoSeWa,Gravel,RH,19110170,Anna_Nagar,11
1543,2006,42,2,1,4,Abnormal,1,1990,Others,ELO,Paved,C,8379110,Velachery,16
1631,2005,26,2,1,4,Partial,0,1965,Commercial,ELO,Paved,I,12746690,Velachery,40
1823,2011,94,2,1,5,Normal_sale,0,2005,Others,AllPub,Gravel,RM,15181250,Anna_Nagar,6
1197,2009,29,1,1,3,Family,0,1984,House,ELO,No Access,RM,8416200,Chrompet,25
1187,2012,60,1,1,3,Family,1,2003,Commercial,NoSeWa,Gravel,RM,12103000,Karapakkam,9
1409,2011,116,2,2,4,Normal_sale,1,2005,Others,ELO,Gravel,RH,9306125,Karapakkam,6
1696,2009,110,2,1,4,Normal_sale,0,1976,Others,NoSeWa,No Access,RL,8929050,Velachery,33
1075,2011,46,1,1,3,Abnormal,0,1986,Commercial,NoSeWa,Paved,RM,10308500,Karapakkam,25
1113,2010,160,1,1,3,Adjland,1,1985,Commercial,NoSeWa,Gravel,RH,14077750,Chrompet,25
1657,2012,81,2,2,4,Adjland,0,1975,House,ELO,No Access,RH,7279250,Karapakkam,37
1301,2011,40,1,1,3,Normal_sale,0,2002,Others,AllPub,No Access,RH,6700125,Karapakkam,9
762,2009,133,1,1,2,Family,1,1994,Others,AllPub,Gravel,RL,9000790,Chrompet,15
940,2008,160,1,1,3,Abnormal,0,1997,Commercial,ELO,No Access,RL,10443500,Chrompet,11
1971,2004,150,3,2,5,Adjland,1,1982,Commercial,ELO,Gravel,RM,18171220,Velachery,22
1867,2010,160,3,2,5,Normal_sale,0,1991,House,AllPub,Gravel,C,9146050,Velachery,19
1858,2012,18,2,1,5,Normal_sale,1,2004,House,NoSeWa,Paved,RL,13719580,Anna_Nagar,8
1176,2010,178,1,1,3,Abnormal,0,1988,Others,AllPub,Gravel,I,6626000,Karapakkam,22
1144,2011,81,1,1,3,Partial,1,2000,House,AllPub,No Access,RH,8737670,Adayar,11
719,2012,156,1,1,2,Normal_sale,0,1980,Commercial,AllPub,No Access,C,5539000,Karapakkam,32
1308,2008,197,1,1,3,Partial,1,1998,Commercial,NoSeWa,Paved,RH,11861100,KK_Nagar,10
1096,2013,179,1,1,3,Adjland,1,1957,Others,NoSeWa,Gravel,RH,10039720,Chrompet,56
1881,2010,140,2,1,5,Normal_sale,1,1998,Commercial,ELO,Paved,RL,21077760,T_Nagar,12
724,2010,36,1,1,2,Family,0,1993,Others,ELO,Paved,RL,7034730,Chrompet,17
1528,2010,180,2,1,4,Family,1,2003,House,NoSeWa,Paved,RH,8643590,Velachery,7
1790,2011,13,3,2,5,Partial,0,2008,Commercial,NoSeWa,Gravel,RL,14985280,KK_Nagar,3
1082,2012,64,1,1,3,Abnormal,1,1977,Commercial,NoSeWa,Gravel,RM,15242220,Adayar,35
684,2010,123,1,1,2,Partial,1,1997,House,AllPub,Paved,A,4389500,Karapakkam,13
762,2011,166,1,1,2,Partial,0,1962,House,NoSeWa,No Access,RM,6487600,Chrompet,49
1722,2005,155,2,1,4,Family,0,1993,Others,ELO,Paved,RL,9545390,Velachery,12
1822,2011,62,3,2,5,Partial,1,1988,Commercial,AllPub,Paved,RL,15505720,KK_Nagar,23
1742,2008,147,2,1,4,Partial,0,1986,Commercial,NoSeWa,Gravel,C,12834440,Velachery,22
1654,2010,188,2,2,4,Normal_sale,0,1970,House,NoSeWa,No Access,RL,7539000,Karapakkam,40
1231,2010,139,2,2,4,Family,1,2002,Others,ELO,No Access,RM,10841340,Adayar,8
802,2009,182,1,1,3,Abnormal,1,1994,Commercial,ELO,No Access,RL,10756700,Chrompet,15
868,2011,156,1,1,3,Normal_sale,1,2005,Others,NoSeWa,Paved,RL,9216160,Chrompet,6
1445,2010,113,2,1,4,Family,0,2004,Others,AllPub,Gravel,RL,9695260,KK_Nagar,6
1052,2008,45,1,1,3,Normal_sale,1,2001,Others,ELO,No Access,RL,8863490,Chrompet,7
1034,2010,13,1,1,3,Partial,1,2002,Others,AllPub,Gravel,RM,9031250,Karapakkam,8
1561,2014,8,1,1,4,Partial,1,1983,House,NoSeWa,Paved,RM,12190400,T_Nagar,31
1554,2011,196,1,1,4,Normal_sale,0,1984,Commercial,NoSeWa,Gravel,RL,18122230,Anna_Nagar,27
1089,2011,18,1,1,3,Adjland,1,1971,House,NoSeWa,No Access,C,7525505,Adayar,40
782,2009,124,1,1,2,Adjland,1,1983,House,AllPub,Gravel,C,5990500,Karapakkam,26
1837,2012,66,2,1,5,Adjland,1,1981,Commercial,AllPub,Gravel,RM,22465060,Anna_Nagar,31
1121,2010,127,1,1,3,Abnormal,0,1968,House,ELO,No Access,RM,8516800,Chrompet,42
